video_id,title,channel_title,published_at,category_id,view_count,like_count,comment_count,duration,video_age_days,views_per_day,like_rate,comment_rate,engagement_rate
ZxbGGGh5I7M,NASA Pumpkin Carving Contest w/ LASERS!!!,Mark Rober,2014-10-31 17:55:36+00:00,26,5070467,57218,1548,PT3M30S,4219,1201.82,0.011284562151770242,0.0003052973227120894,0.011589859474482331
qOQws77j_6c,24 EASY Hi-Tech Halloween Costumes I invented,Mark Rober,2014-10-09 15:00:07+00:00,26,14619988,111377,2382,PT3M46S,4241,3447.3,0.007618132107905971,0.00016292763030995648,0.0077810597382159275
8Vc-69M-UWk,iPhone ATM PIN code hack- HOW TO PREVENT,Mark Rober,2014-08-28 15:50:44+00:00,26,41262142,280721,9028,PT3M46S,4283,9633.93,0.0068033549979058285,0.00021879620306672397,0.007022151200972553
z68vta3N5kg,Measure height with a watch! Cliff jump science,Mark Rober,2014-08-05 16:00:15+00:00,26,3558153,47120,1382,PT3M46S,4306,826.32,0.013242825701986396,0.00038840375891649405,0.01363122946090289
vlBxPjxacsk,40 MPH Pinewood Derby Car- HOW TO,Mark Rober,2014-04-16 16:18:01+00:00,26,5202820,33350,559,PT1M36S,4417,1177.91,0.006409985354096433,0.00010744173352143645,0.006517427087617869
-RjJtO51ykY,EASY Pinewood Derby Car WINS using Science!!!,Mark Rober,2014-04-16 16:07:46+00:00,26,33286072,336023,12754,PT15M59S,4417,7535.9,0.010095003099194162,0.0003831632642025169,0.010478166363396678
INckJRRR1EU,"Freezing time w/ ONLY ONE camera, 360 degrees, 7200 fps",Mark Rober,2013-12-05 16:54:27+00:00,26,1794321,20332,492,PT3M40S,4549,394.44,0.011331305825434802,0.000274198429378021,0.011605504254812823
gaSv12OKVJA,NASA Pumpkin Carving Contest,Mark Rober,2013-11-01 11:43:31+00:00,26,2761036,11651,276,PT1M2S,4583,602.45,0.0042197928603611105,9.996247785251623e-05,0.004319755338213627
5rYhRn1x3FM,Gut Ripping iPhone Halloween Costume + 17 more hi-tech costumes,Mark Rober,2013-10-07 07:22:11+00:00,26,13898433,117855,3008,PT3M30S,4608,3016.15,0.008479732931043378,0.00021642727636993323,0.00869616020741331
IJ-h0SO8EUI,Simple Watermelon Smoothie Hack,Mark Rober,2013-09-02 08:40:31+00:00,26,20560921,140966,5770,PT1M43S,4643,4428.37,0.006856015837033759,0.00028062945234797604,0.007136645289381735
mDmFSz8-r7g,Glowing Algae Water Fountain,Mark Rober,2013-07-30 14:20:38+00:00,26,1016719,15879,478,PT2M48S,4677,217.39,0.015617884587580245,0.0004701397337907524,0.016088024321371
OEd5lTmeAH8,Matrix Effect Using Only a Ceiling Fan,Mark Rober,2013-05-09 15:07:56+00:00,26,1856458,16912,645,PT3M30S,4759,390.09,0.009109820960129451,0.0003474358159462805,0.009457256776075732
MvnumV1izOE,Unibrow Discrimination- Social Experiment,Mark Rober,2013-04-03 08:00:17+00:00,26,10049510,220846,12000,PT3M33S,4795,2095.83,0.02197579782496858,0.0011940880699656004,0.02316988589493418
QW5L2fMriZk,8-bit Annoying Person Remover- NES Hack,Mark Rober,2013-02-28 18:17:57+00:00,26,1777483,27049,667,PT2M39S,4829,368.09,0.015217585765939816,0.00037524972109437895,0.015592835487034194
SaG-NQ64540,LED Edge Lit Table- HOW TO,Mark Rober,2013-02-01 05:49:51+00:00,26,2374817,26999,664,PT4M16S,4857,488.95,0.011368876001814035,0.0002796004913220682,0.011648476493136103
81YUiTnTVJw,Burning Fireplace Ugly Christmas Sweater (w/ an iPad),Mark Rober,2012-12-07 16:27:17+00:00,26,525186,4074,126,PT2M16S,4912,106.92,0.007757251716534713,0.00023991500154231074,0.007997166718077025
sPgKu2E-jdw,Scooby Doo Surveillance Cam (w/ 2 iPhones),Mark Rober,2012-11-29 14:57:59+00:00,26,5453731,63236,1906,PT3M16S,4920,1108.48,0.011594997993117006,0.00034948551734583167,0.011944483510462837
fU0gs6KQ8jw,Beating iPhone Heart Halloween Costume + 20 more high-tech costumes,Mark Rober,2012-10-03 15:28:55+00:00,26,6115631,30750,1300,PT3M47S,4977,1228.78,0.005028099308149887,0.00021257005205186513,0.005240669360201752
PCKogFDM3Zg,NASA's Curiosity landing- 1 of her creator's POV,Mark Rober,2012-08-15 03:34:43+00:00,26,6542656,188212,8173,PT4M38S,5027,1301.5,0.028766910563538722,0.0012491868745659255,0.03001609743810465
k-Fp7flAWMA,Turtles or Snakes- Which do cars hit more? ROADKILL EXPERIMENT,Mark Rober,2012-07-19 11:57:31+00:00,26,9220018,137022,8050,PT4M22S,5053,1824.66,0.014861359272834392,0.0008731002477435511,0.01573445952057794
jOTu4s0nzJM,250 sq ft GLOWING Super Mario night kite,Mark Rober,2012-06-07 14:59:10+00:00,26,873324,10579,383,PT3M9S,5095,171.41,0.012113488235752137,0.00043855430516051314,0.01255204254091265
7i8gzfoqqIg,5 EPIC pranks in 60 seconds,Mark Rober,2012-03-26 15:57:58+00:00,26,3814424,63946,1728,PT1M1S,5168,738.09,0.016764261130907315,0.0004530172838677609,0.017217278414775074
ZaOw8B_2kWY,Gorilla lured by Phone- how-to demo,Mark Rober,2012-02-14 20:16:04+00:00,26,1943652,23529,177,PT2M29S,5209,373.13,0.012105562106796896,9.106568459786011e-05,0.012196627791394755
O1P6K_PaS0A,Make a Gorilla cam- HOW TO,Mark Rober,2012-02-14 19:49:49+00:00,26,482775,5480,280,PT1M27S,5209,92.68,0.0113510434467402,0.0005799803220962146,0.011931023768836415
YdJr1FCB0P4,Always win at heads/tails- BEST METHOD,Mark Rober,2012-01-18 09:59:11+00:00,26,3389441,68693,2131,PT5M54S,5236,647.33,0.02026676375248898,0.0006287172427547787,0.02089548099524376
7sj6Gpk3ab4,Whiteboard Office Darts (using BuckyBalls),Mark Rober,2011-12-19 08:35:20+00:00,26,1503825,23124,501,PT1M50S,5266,285.57,0.015376789187571693,0.0003331504663109072,0.0157099396538826
V6p5mbp_M98,iPad2 Halloween Costume- Gaping hole in torso,Mark Rober,2011-10-30 05:52:35+00:00,26,14590455,155417,7362,PT50S,5317,2744.11,0.01065196390379875,0.0005045764508372083,0.011156540354635959
